epoch,train_loss,val_loss
86,2.962933510541916,2.835657149553299
87,2.960641026496887,2.8317960500717163
88,2.9534911513328552,2.839278519153595
89,2.9623979553580284,2.837800085544586
90,2.9557243809103966,2.842845916748047
91,2.9594824239611626,2.8277469873428345
92,2.9604793712496758,2.830954909324646
93,2.9599843323230743,2.8297178149223328
94,2.953994408249855,2.8311444222927094
95,2.952913746237755,2.8308890759944916
96,2.956203453242779,2.8373445570468903
97,2.956907741725445,2.8389560282230377
98,2.9569308683276176,2.8281836807727814
99,2.9515669494867325,2.8225817680358887
100,2.95015886425972,2.838306427001953
101,2.94572626799345,2.8356404304504395
102,2.955796703696251,2.825502634048462
103,2.9481299966573715,2.8205684423446655
104,2.9534851014614105,2.831050306558609
105,2.948189824819565,2.830144852399826
106,2.9503616616129875,2.838455855846405
107,2.9484555572271347,2.8254909217357635
108,2.944209672510624,2.8312444984912872
109,2.94931423664093,2.8288612365722656
110,2.948140874505043,2.8302328884601593
111,2.945414215326309,2.8375711739063263
112,2.9478964507579803,2.8334002792835236
113,2.9425450041890144,2.8208873867988586
114,2.9361669048666954,2.828123092651367
115,2.9489388316869736,2.8407828211784363
116,2.9398719668388367,2.8323143422603607
117,2.9393715783953667,2.829890489578247
118,2.9372118711471558,2.823585867881775
119,2.9400225207209587,2.824445217847824
120,2.939157098531723,2.819985181093216
121,2.9363458827137947,2.8267050981521606
122,2.935164175927639,2.8197083175182343
123,2.9469520896673203,2.8458366990089417
124,2.9430382922291756,2.837933748960495
125,2.9314651042222977,2.820550322532654
126,2.93122598528862,2.8291338980197906
127,2.9346268102526665,2.8412844240665436
128,2.9325386211276054,2.8256579637527466
129,2.93005833029747,2.8362369537353516
130,2.9336354956030846,2.8370052576065063
131,2.9381413757801056,2.842497766017914
132,2.9262819215655327,2.8286532759666443
133,2.927531883120537,2.8458884358406067
134,2.9378192499279976,2.8213050067424774
135,2.9282337054610252,2.833183139562607
136,2.9272854924201965,2.8255675137043
137,2.929031826555729,2.836599051952362
138,2.9187824204564095,2.837875783443451
139,2.9357545748353004,2.82888326048851
140,2.930316910147667,2.825633555650711
141,2.9203648418188095,2.8448596596717834
142,2.9352857246994972,2.8251544535160065
143,2.9215587377548218,2.8383792340755463
144,2.9198744744062424,2.857653498649597
145,2.9227710887789726,2.815565675497055
146,2.923702284693718,2.812768965959549
147,2.9180139303207397,2.839718461036682
148,2.918702132999897,2.8819564282894135
149,2.921840764582157,2.825160652399063
150,2.92040978372097,2.8422906398773193
151,2.921512931585312,2.8713013231754303
152,2.918315850198269,2.8347909450531006
153,2.923257037997246,2.834474414587021
154,2.9137377589941025,2.834835946559906
155,2.9154735282063484,2.833262711763382
156,2.9172904938459396,2.82183900475502
157,2.913261756300926,2.8507241010665894
158,2.919694997370243,2.828743577003479
159,2.905385382473469,2.8284705579280853
160,2.912192389369011,2.8426593840122223
161,2.912578471004963,2.8389913141727448
162,2.9141195863485336,2.8248884975910187
163,2.907996289432049,2.8270004987716675
164,2.912848263978958,2.8288393020629883
165,2.9133006781339645,2.8367576003074646
166,2.9109858945012093,2.8442817628383636
167,2.9061676040291786,2.8322217762470245
168,2.91611061245203,2.8573477268218994
169,2.906616911292076,2.8430868089199066
170,2.914214752614498,2.8476986289024353
171,2.9087320417165756,2.838574469089508
172,2.9089435413479805,2.831004172563553
173,2.9088492915034294,2.832317531108856
174,2.9043639600276947,2.8301849365234375
175,2.9082758873701096,2.8262847661972046
176,2.908922016620636,2.8182192742824554
177,2.9064130038022995,2.8194997012615204
178,2.9074475318193436,2.8374610543251038
179,2.907182477414608,2.850668877363205
180,2.9013076573610306,2.8500458002090454
181,2.901925206184387,2.8307795226573944
182,2.901190906763077,2.8215985000133514
183,2.905335806310177,2.832350492477417
184,2.901947408914566,2.830196738243103
185,2.902075916528702,2.824961394071579
186,2.8900265842676163,2.8494249880313873
187,2.905670166015625,2.826505035161972
188,2.9033337980508804,2.8276731073856354
189,2.892797164618969,2.81876078248024
190,2.9038377180695534,2.8379535377025604
191,2.9068543612957,2.820272773504257
192,2.8950502797961235,2.828349381685257
193,2.896157681941986,2.81422621011734
194,2.8957572504878044,2.825023651123047
195,2.8952481523156166,2.8299969136714935
196,2.8971701562404633,2.8381219506263733
197,2.8997464701533318,2.81817489862442
198,2.8953321874141693,2.8379975259304047
199,2.8949304446578026,2.812360465526581
200,2.8937804996967316,2.840059220790863
201,2.8954285755753517,2.844532936811447
202,2.895597331225872,2.829009473323822
203,2.896477125585079,2.829245448112488
204,2.892250806093216,2.8217140436172485
205,2.890646144747734,2.8161593079566956
206,2.8901819959282875,2.8160063922405243
207,2.896564558148384,2.822462797164917
208,2.8920484632253647,2.8384039402008057
209,2.8886221423745155,2.8352378010749817
210,2.896968834102154,2.81060791015625
211,2.893523909151554,2.8087865710258484
212,2.888570338487625,2.8184866905212402
213,2.891228973865509,2.8158823549747467
214,2.8832420706748962,2.8124343752861023
215,2.892543986439705,2.8367107808589935
216,2.889965757727623,2.8249303698539734
217,2.8931869342923164,2.820354700088501
218,2.888102889060974,2.8266727328300476
219,2.884337641298771,2.8162408769130707
220,2.888609901070595,2.8291091322898865
221,2.8954028263688087,2.816715896129608
222,2.8873084038496017,2.812347710132599
223,2.8873172104358673,2.8113445937633514
224,2.885678730905056,2.8174698054790497
225,2.891973316669464,2.8364681005477905
226,2.8869140073657036,2.825464427471161
227,2.8864162862300873,2.827544391155243
228,2.8939779698848724,2.8166646361351013
229,2.8833707347512245,2.8418902456760406
230,2.8865356370806694,2.8122750222682953
231,2.8878841549158096,2.8246322870254517
232,2.8832851350307465,2.803531676530838
233,2.8845594823360443,2.814085930585861
234,2.884550951421261,2.8397643864154816
235,2.888135150074959,2.820057064294815
236,2.8878428041934967,2.810660630464554
237,2.883970096707344,2.825204074382782
238,2.884163498878479,2.804349184036255
239,2.881037153303623,2.8086136281490326
240,2.87711600959301,2.8109123706817627
241,2.8834142237901688,2.8257488906383514
242,2.8845210149884224,2.8086836636066437
243,2.8817958384752274,2.809186667203903
244,2.8871535435318947,2.833947390317917
245,2.8830083906650543,2.8095057606697083
246,2.88129311054945,2.8105791211128235
247,2.885071247816086,2.8300353586673737
248,2.883931040763855,2.8324528634548187
249,2.8816629201173782,2.7994788587093353
250,2.8827415481209755,2.811208486557007
251,2.8803402334451675,2.7947816252708435
252,2.8889282196760178,2.8077381253242493
253,2.882318302989006,2.8052240908145905
254,2.879630960524082,2.80164897441864
255,2.8876407891511917,2.799450308084488
256,2.883458264172077,2.809245377779007
257,2.8819019570946693,2.8089226484298706
258,2.8784415125846863,2.7993321120738983
259,2.8869284614920616,2.8076057732105255
260,2.881510339677334,2.8094716370105743
261,2.8843924701213837,2.805660128593445
262,2.879949413239956,2.811226576566696
263,2.8810257017612457,2.815747171640396
264,2.88136026263237,2.8068425953388214
265,2.8858564868569374,2.806410074234009
266,2.883491761982441,2.823417693376541
267,2.880035661160946,2.804485946893692
268,2.884393736720085,2.812217563390732
269,2.8823688328266144,2.8134641647338867
270,2.8751617074012756,2.8273790180683136
271,2.8795828446745872,2.7982876300811768
272,2.880386918783188,2.8141920268535614
273,2.884956605732441,2.7986608743667603
274,2.8851134181022644,2.834045112133026
275,2.8784559071063995,2.8058681786060333
276,2.8808901831507683,2.8041596114635468
277,2.879695236682892,2.8057044446468353
278,2.8774944320321083,2.8011536300182343
279,2.883869044482708,2.8049533665180206
280,2.885078564286232,2.8097814321517944
281,2.879194587469101,2.808283716440201
282,2.8895048573613167,2.805786609649658
283,2.880750745534897,2.8129125237464905
284,2.8730150759220123,2.8027341961860657
285,2.876193530857563,2.806150943040848
286,2.8811718225479126,2.823228508234024
287,2.8803432285785675,2.8026064932346344
288,2.90156427025795,2.8186290860176086
289,2.8948431611061096,2.806619703769684
290,2.888730376958847,2.807580679655075
291,2.8829996809363365,2.8252320885658264
292,2.887413911521435,2.796960264444351
293,2.8864163905382156,2.841395616531372
294,2.887209601700306,2.8058135211467743
295,2.8845406994223595,2.8066835701465607
296,2.884382650256157,2.8127700984477997
297,2.8889683857560158,2.8121787309646606
298,2.8861522376537323,2.8188222646713257
299,2.8817890286445618,2.8087370693683624
300,2.887520454823971,2.815861761569977
301,2.88134004175663,2.805788367986679
302,2.8813536539673805,2.8133524656295776
303,2.881923921406269,2.8079830706119537
304,2.8809031695127487,2.8114874362945557
305,2.877331517636776,2.8051668405532837
306,2.8792831748723984,2.8115313947200775
307,2.8813097551465034,2.812547892332077
308,2.877824805676937,2.801786184310913
309,2.8818534910678864,2.805381953716278
310,2.8798633217811584,2.8028878271579742
311,2.881644532084465,2.8099328577518463
312,2.87871403247118,2.7993550300598145
313,2.8799570202827454,2.8055062294006348
314,2.880453310906887,2.80463370680809
315,2.8765730187296867,2.8111677169799805
316,2.8802925422787666,2.809334874153137
317,2.876428611576557,2.8019883036613464
318,2.876103140413761,2.8028871417045593
319,2.882212348282337,2.798908770084381
320,2.880885034799576,2.800994783639908
321,2.882189780473709,2.8020692467689514
322,2.8842076510190964,2.8076183795928955
323,2.8810568004846573,2.8010973930358887
324,2.8797008469700813,2.818633794784546
325,2.8783291205763817,2.7999152541160583
326,2.877459369599819,2.8000360429286957
327,2.8765081390738487,2.8022985458374023
328,2.877350963652134,2.797757238149643
329,2.880951590836048,2.806992530822754
330,2.8814110830426216,2.7990750670433044
331,2.8776023983955383,2.79659840464592
332,2.8811104893684387,2.818515568971634
333,2.8781548365950584,2.7975966930389404
334,2.8773290812969208,2.8009380102157593
335,2.885528303682804,2.801472157239914
336,2.8794926777482033,2.802297055721283
337,2.8763715848326683,2.807697594165802
338,2.8789147287607193,2.8158113956451416
339,2.883908435702324,2.799097239971161
340,2.88103237003088,2.8122282326221466
341,2.873560145497322,2.802671104669571
342,2.8827125057578087,2.8022956550121307
343,2.8803838193416595,2.803882449865341
344,2.885855384171009,2.805088698863983
345,2.8807309716939926,2.8022240698337555
346,2.8800073340535164,2.819590985774994
347,2.8791159987449646,2.812655359506607
348,2.8779508098959923,2.8092797696590424
349,2.8783818259835243,2.800765037536621
350,2.87916948646307,2.8015879094600677
351,2.880598947405815,2.808795243501663
352,2.8799504935741425,2.79846453666687
353,2.8760970309376717,2.8021899461746216
354,2.8859182968735695,2.7992036044597626
355,2.8839484229683876,2.8105909526348114
356,2.879261612892151,2.8020670115947723
357,2.8824766352772713,2.811167985200882
358,2.8817864060401917,2.8059226870536804
359,2.872012160718441,2.8143323957920074
360,2.8783544301986694,2.806490868330002
361,2.874263696372509,2.7984144389629364
362,2.878857582807541,2.8231508433818817
363,2.8795838207006454,2.797460436820984
364,2.878122642636299,2.8070763647556305
365,2.8762440755963326,2.8018643260002136
366,2.878058023750782,2.7980694472789764
367,2.8786312118172646,2.8105626702308655
368,2.8850817009806633,2.813641995191574
369,2.876365564763546,2.800088584423065
370,2.875378094613552,2.8011162877082825
371,2.88203664124012,2.807819426059723
372,2.8824310526251793,2.8120854794979095
373,2.880429193377495,2.8039097487926483
374,2.8851857781410217,2.806763768196106
375,2.8829638063907623,2.8078619241714478
376,2.877923049032688,2.8102817833423615
377,2.878806658089161,2.807448297739029
378,2.8792335465550423,2.7976202964782715
379,2.8789645060896873,2.8108794689178467
380,2.8815136924386024,2.8149580657482147
381,2.8776291236281395,2.798475980758667
382,2.8774502277374268,2.798080801963806
383,2.8802808299660683,2.80877748131752
384,2.8802654966712,2.8028195798397064
385,2.8778380528092384,2.798231929540634
386,2.8772155195474625,2.8021669387817383
387,2.877973333001137,2.8016859889030457
388,2.884292908012867,2.8039604127407074
389,2.8818352594971657,2.8057404458522797
390,2.882107235491276,2.813020199537277
391,2.8740528523921967,2.804487705230713
392,2.881121687591076,2.8149832785129547
393,2.8757067024707794,2.809193581342697
394,2.8819364681839943,2.8026362359523773
395,2.87767893075943,2.804858297109604
396,2.8722211197018623,2.801328867673874
397,2.8789372965693474,2.8152620792388916
398,2.8843891099095345,2.8096114695072174
399,2.8754796385765076,2.799042195081711
400,2.87886643409729,2.8006836473941803
401,2.8798932284116745,2.807142496109009
402,2.8781735226511955,2.81254905462265
403,2.8788593634963036,2.8066427409648895
404,2.879836343228817,2.803549438714981
405,2.879633992910385,2.8197500109672546
406,2.876758798956871,2.796487808227539
407,2.880433276295662,2.811428874731064
408,2.877524457871914,2.803757429122925
409,2.877238653600216,2.8073309659957886
410,2.8768669441342354,2.803259998559952
411,2.880230836570263,2.799110233783722
412,2.8809729591012,2.8026534020900726
413,2.874659337103367,2.8141623437404633
414,2.8779268339276314,2.8025380671024323
415,2.874851420521736,2.805885374546051
416,2.8822412118315697,2.8067571222782135
417,2.882806956768036,2.804465115070343
418,2.8829939290881157,2.80639910697937
419,2.8741481006145477,2.819655865430832
420,2.8756061494350433,2.795132100582123
421,2.8748027980327606,2.8137928545475006
422,2.8758509159088135,2.800154685974121
423,2.883193276822567,2.801494747400284
424,2.8806254491209984,2.801139771938324
425,2.8827929869294167,2.8166456520557404
426,2.8791310265660286,2.8050648868083954
427,2.8801324665546417,2.8105025589466095
428,2.877499036490917,2.797609329223633
429,2.8787396922707558,2.8048457503318787
430,2.8803145363926888,2.808080643415451
431,2.8793612718582153,2.8075865507125854
432,2.878153569996357,2.808573752641678
433,2.8749737590551376,2.801048904657364
434,2.8757447823882103,2.8129727840423584
435,2.8746388778090477,2.8035184741020203
436,2.876670703291893,2.8029078245162964
437,2.880591742694378,2.8236614763736725
438,2.874137870967388,2.816397041082382
439,2.876477837562561,2.804591029882431
440,2.874868795275688,2.8010514080524445
441,2.8782810494303703,2.7957263588905334
442,2.883573241531849,2.8024687469005585
443,2.882779762148857,2.804496943950653
444,2.883853755891323,2.8076659440994263
445,2.879350371658802,2.808027684688568
446,2.8776794001460075,2.799984395503998
447,2.8796323388814926,2.8057002425193787
448,2.874132387340069,2.814587652683258
449,2.878288298845291,2.8059933483600616
450,2.877050518989563,2.8226912319660187
451,2.877387210726738,2.799840569496155
452,2.8816431760787964,2.8050448894500732
453,2.876336969435215,2.804933339357376
454,2.8733282685279846,2.79997056722641
455,2.878783293068409,2.801557570695877
456,2.882932849228382,2.8206894993782043
457,2.8769159466028214,2.816593289375305
458,2.8814572617411613,2.8041951060295105
459,2.8711046800017357,2.80816712975502
460,2.87556529045105,2.799983561038971
461,2.8759813457727432,2.795691579580307
462,2.874042049050331,2.808328002691269
463,2.8729459196329117,2.8008580803871155
464,2.8727829828858376,2.8011545538902283
465,2.879326283931732,2.8002071380615234
466,2.8767420649528503,2.8029271364212036
467,2.8779226914048195,2.808911085128784
468,2.874771326780319,2.810552477836609
469,2.875734567642212,2.8159587681293488
470,2.877198725938797,2.8066510558128357
471,2.8722241520881653,2.8019685447216034
472,2.8798399046063423,2.803952068090439
473,2.8746333867311478,2.8125592470169067
474,2.884258419275284,2.8053249418735504
475,2.877286396920681,2.799782872200012
476,2.8795407190918922,2.801682561635971
477,2.875663585960865,2.797769159078598
478,2.8746610954403877,2.8064694106578827
479,2.8779202103614807,2.8089821338653564
480,2.8719188645482063,2.807273417711258
481,2.876613013446331,2.8085987269878387
482,2.882605142891407,2.806077629327774
483,2.8827634379267693,2.8133960962295532
484,2.871698260307312,2.803792029619217
485,2.878294810652733,2.803451269865036
486,2.880313776433468,2.801459163427353
487,2.8779498264193535,2.8123127222061157
488,2.874907188117504,2.816597044467926
489,2.8725648000836372,2.81498447060585
490,2.881333574652672,2.8017444014549255
491,2.8757324516773224,2.8076781630516052
492,2.8768366798758507,2.809410333633423
493,2.87674081325531,2.803864985704422
494,2.874382495880127,2.8064084351062775
495,2.8739721700549126,2.7976573407649994
496,2.87980242818594,2.8146398961544037
497,2.871804393827915,2.8050980269908905
498,2.8770399913191795,2.8053078055381775
499,2.8844355791807175,2.7981630861759186
500,2.8745406046509743,2.7986286282539368
501,2.8740441128611565,2.794308692216873
502,2.876932956278324,2.8148085474967957
503,2.8821722269058228,2.806839495897293
504,2.8778949454426765,2.8016558587551117
505,2.8715256676077843,2.7978053390979767
506,2.8764689192175865,2.797475278377533
507,2.8783919885754585,2.8056384921073914
508,2.884109251201153,2.8187520802021027
509,2.875503718852997,2.800489157438278
510,2.880109429359436,2.81449431180954
511,2.87506390362978,2.7978683710098267
512,2.8725218772888184,2.809027522802353
513,2.878172144293785,2.80381241440773
514,2.873913459479809,2.798401355743408
515,2.8823939710855484,2.8038387298583984
516,2.873929776251316,2.815029799938202
517,2.8763637244701385,2.8034729659557343
518,2.8783697858452797,2.8052559792995453
519,2.878537394106388,2.812657505273819
520,2.8787576258182526,2.810077130794525
521,2.8763606548309326,2.804132968187332
522,2.8753994181752205,2.8117844462394714
523,2.8740233406424522,2.810616672039032
524,2.8728592917323112,2.8024990260601044
525,2.8764735758304596,2.7966553568840027
526,2.8718250170350075,2.8025615215301514
527,2.874529004096985,2.8018544018268585
528,2.876224309206009,2.805676430463791
529,2.874922126531601,2.8018019795417786
530,2.879607640206814,2.8077909350395203
531,2.882495753467083,2.809190332889557
532,2.8734892457723618,2.8005057275295258
533,2.8759513944387436,2.80232834815979
534,2.879431039094925,2.805571049451828
535,2.8754326477646828,2.803173750638962
536,2.8739578053355217,2.802807480096817
537,2.8743200674653053,2.8090222775936127
538,2.8703794330358505,2.794149726629257
539,2.8827154338359833,2.8016471564769745
540,2.880936734378338,2.8090746700763702
541,2.877834565937519,2.80549293756485
542,2.8779025822877884,2.8108982145786285
543,2.8786452412605286,2.797572076320648
544,2.8761073276400566,2.8016416132450104
545,2.8817152455449104,2.7980037927627563
546,2.880371481180191,2.809326320886612
547,2.8837924376130104,2.8105648159980774
548,2.8814909532666206,2.8061682879924774
549,2.8807164132595062,2.8079289495944977
550,2.877367153763771,2.810807913541794
551,2.876903399825096,2.806829422712326
552,2.8816875144839287,2.8190564811229706
553,2.877623200416565,2.8064030706882477
554,2.8742921948432922,2.807154595851898
555,2.8803063929080963,2.8044897615909576
556,2.8805915117263794,2.8095080852508545
557,2.8733774796128273,2.801608681678772
558,2.8775505870580673,2.799132853746414
559,2.8765754103660583,2.804723173379898
560,2.8833343982696533,2.811217963695526
561,2.8776023536920547,2.796909838914871
562,2.889394037425518,2.8047000765800476
563,2.875442259013653,2.8101598024368286
564,2.874747581779957,2.811022400856018
565,2.8735892847180367,2.800055146217346
566,2.8762489333748817,2.7985439896583557
567,2.8816429153084755,2.8003839254379272
568,2.8793089762330055,2.8170548379421234
569,2.876584880053997,2.809955507516861
570,2.8764518201351166,2.800952285528183
571,2.8760851696133614,2.804291158914566
572,2.874756157398224,2.8012690246105194
573,2.8803377971053123,2.812298357486725
574,2.874603785574436,2.8007260859012604
575,2.872314266860485,2.8176649808883667
576,2.8743912130594254,2.801009088754654
577,2.884509727358818,2.8053587079048157
578,2.8788172975182533,2.808481216430664
579,2.8771169632673264,2.79810294508934
580,2.8796351701021194,2.8009168207645416
581,2.878058075904846,2.7997328341007233
582,2.880203001201153,2.8044238686561584
583,2.8763721883296967,2.803412139415741
584,2.88304653018713,2.813014954328537
585,2.879286766052246,2.8043493926525116
586,2.8737624809145927,2.8087680637836456
587,2.8796083331108093,2.8050975799560547
588,2.876502439379692,2.80537086725235
589,2.880489304661751,2.804650366306305
590,2.8769183605909348,2.799019068479538
591,2.878200203180313,2.802960067987442
592,2.8782291561365128,2.7995945513248444
593,2.8738955184817314,2.8008144199848175
594,2.87505029886961,2.8031548857688904
595,2.877770058810711,2.7996861338615417
596,2.8776921182870865,2.8103495240211487
597,2.8735703974962234,2.8019180595874786
598,2.8743594735860825,2.8027290403842926
599,2.8715547174215317,2.8007755875587463
600,2.8753861784934998,2.811845302581787
601,2.8840990513563156,2.810758501291275
602,2.8746489360928535,2.8033665120601654
603,2.8738778233528137,2.7969034910202026
604,2.878659188747406,2.8001761436462402
605,2.8779441490769386,2.8000397086143494
606,2.8780109882354736,2.798608660697937
607,2.876840829849243,2.807600438594818
608,2.8722185492515564,2.798739433288574
609,2.8787425607442856,2.803756058216095
610,2.874554991722107,2.8104404509067535
611,2.8770436197519302,2.7965304851531982
612,2.8741598278284073,2.79899263381958
613,2.8807550594210625,2.8025782704353333
614,2.8775250762701035,2.802737385034561
615,2.873172849416733,2.802939385175705
616,2.8752882704138756,2.8142634332180023
617,2.8804973140358925,2.8083942532539368
618,2.8765589967370033,2.80350923538208
619,2.8777607455849648,2.8024128675460815
620,2.8778844699263573,2.8084321916103363
621,2.8728253170847893,2.8008198738098145
622,2.8837979808449745,2.80557182431221
623,2.878368303179741,2.808160275220871
624,2.8768790289759636,2.8092693090438843
625,2.8762607276439667,2.798350363969803
626,2.8819545581936836,2.8114474415779114
627,2.8815069794654846,2.8154922425746918
628,2.8762610629200935,2.8012940883636475
629,2.8854509741067886,2.8073690235614777
630,2.872070051729679,2.808484733104706
631,2.872922755777836,2.7994372844696045
632,2.875852547585964,2.8084098398685455
633,2.8785406798124313,2.803413063287735
634,2.872861884534359,2.8024416863918304
635,2.88040691614151,2.8100070357322693
636,2.881143420934677,2.80393448472023
637,2.8813986256718636,2.800707459449768
638,2.875728189945221,2.8010732233524323
639,2.87475199252367,2.8083863258361816
640,2.8827031925320625,2.804137349128723
641,2.8755775690078735,2.8058374524116516
642,2.880696013569832,2.800611197948456
643,2.8778554126620293,2.8101675510406494
644,2.8761623203754425,2.8083685636520386
645,2.878027729690075,2.803810566663742
646,2.8788361698389053,2.8111273050308228
647,2.875421106815338,2.79978409409523
648,2.872467190027237,2.8007932603359222
649,2.874069906771183,2.8109437823295593
650,2.874501682817936,2.811136394739151
651,2.8749508187174797,2.8154430091381073
652,2.8771710842847824,2.8028707802295685
653,2.879816748201847,2.800884246826172
654,2.8839123472571373,2.805654287338257
655,2.8788081407546997,2.7990781664848328
656,2.8817769289016724,2.8005082607269287
657,2.878051407635212,2.8042809665203094
658,2.8785651177167892,2.8093436658382416
659,2.879624418914318,2.8075472116470337
660,2.870112717151642,2.8066757321357727
661,2.8746132776141167,2.799460291862488
662,2.880996473133564,2.8121267557144165
663,2.8738339319825172,2.8170162439346313
664,2.8787234723567963,2.801888346672058
665,2.880250468850136,2.802983731031418
666,2.874976634979248,2.804413139820099
667,2.8789767175912857,2.802650421857834
668,2.878734141588211,2.8068235218524933
669,2.8764792755246162,2.8148883283138275
670,2.8792951181530952,2.799980640411377
671,2.8769439831376076,2.8025574684143066
672,2.877782605588436,2.826203227043152
673,2.88299074023962,2.8120770156383514
674,2.881400965154171,2.8153924345970154
675,2.8733565360307693,2.807079464197159
676,2.87453443557024,2.8131270110607147
677,2.8782463371753693,2.8035446405410767
678,2.8726933747529984,2.8078795969486237
679,2.876770608127117,2.8043252825737
680,2.876023232936859,2.810955047607422
681,2.8781536370515823,2.8065414130687714
682,2.872032530605793,2.81473046541214
683,2.8786089569330215,2.811642825603485
684,2.8744683861732483,2.8116108775138855
685,2.8723688572645187,2.800815463066101
686,2.8785996586084366,2.804798424243927
687,2.877297528088093,2.804536283016205
688,2.87616066634655,2.8096013963222504
689,2.880674235522747,2.804218977689743
690,2.879101626574993,2.821712076663971
691,2.8776003047823906,2.8100838661193848
692,2.8850088715553284,2.8003305196762085
693,2.8785614743828773,2.8190726339817047
694,2.8749314695596695,2.8014434576034546
695,2.8752450048923492,2.8053207099437714
696,2.8814574629068375,2.811510920524597
697,2.877540335059166,2.809396654367447
698,2.8757366612553596,2.807953506708145
699,2.872824214398861,2.801781088113785
700,2.8729202076792717,2.798324018716812
701,2.8758548349142075,2.7976323664188385
702,2.875827081501484,2.7982956171035767
703,2.876371517777443,2.8018758594989777
704,2.8742543682456017,2.80520698428154
705,2.874073699116707,2.7989823818206787
706,2.8734748736023903,2.7975286841392517
707,2.876470163464546,2.8031564950942993
708,2.87603909522295,2.8026887476444244
709,2.8774505108594894,2.8184843361377716
710,2.875859871506691,2.800809293985367
711,2.8720372915267944,2.8040718138217926
712,2.8721801415085793,2.8097708225250244
713,2.873501144349575,2.8061026334762573
714,2.877988189458847,2.8130842745304108
715,2.875812128186226,2.814323902130127
716,2.8795629292726517,2.803690552711487
717,2.8798573687672615,2.817564904689789
718,2.877152644097805,2.7997673749923706
719,2.8781543225049973,2.808800548315048
720,2.8790797889232635,2.795440673828125
721,2.874516561627388,2.812925845384598
722,2.8765572980046272,2.8004690408706665
723,2.881165735423565,2.813653528690338
724,2.879126764833927,2.8056057393550873
725,2.8790592178702354,2.806782364845276
726,2.875971905887127,2.7964982390403748
727,2.8778054416179657,2.799759477376938
728,2.8741110414266586,2.800782173871994
729,2.875135727226734,2.8067507147789
